city,area_sqft,bedrooms,bathrooms,parking,building_age,near_metro,gym,pool,price
Mumbai,2465,4,1,0,20,1,1,0,47404095
Delhi,2927,3,4,1,20,1,1,0,41404045
Pune,3341,3,2,0,10,1,0,1,34852671
Hyderabad,1113,6,3,0,19,1,1,0,13387244
Hyderabad,1062,2,4,0,26,1,1,0,11098806
Mumbai,6695,5,3,0,25,0,0,0,122662348
Chennai,6340,1,4,1,19,1,0,1,49988811
Bangalore,6401,2,3,1,23,1,1,1,60829584
Delhi,6564,2,3,1,2,1,1,1,89959999
Pune,6848,2,1,0,26,0,0,1,65001752
Bangalore,5326,2,4,1,15,0,0,1,50841301
Pune,4852,5,1,1,2,0,0,1,49867413
Delhi,684,6,1,0,7,0,0,0,11361372
Hyderabad,2692,4,1,0,18,1,0,0,25014273
Bangalore,6627,2,1,1,11,1,1,1,63141834
Mumbai,6309,2,3,0,17,1,0,1,116359808
Chennai,4565,1,1,0,12,0,1,0,34685616
Mumbai,745,3,1,1,10,1,1,1,17304477
Chennai,4586,5,1,1,28,0,1,1,36461022
Pune,2734,2,3,1,12,0,1,1,28372210
Bangalore,1365,4,4,0,20,0,0,0,14325084
Bangalore,2587,4,3,0,26,1,1,1,27143149
Chennai,1100,4,3,0,2,1,1,0,12024602
Hyderabad,5557,1,3,0,5,1,0,0,47528925
Delhi,6037,4,4,0,26,1,1,0,81382768
Mumbai,3533,6,1,0,22,0,0,0,66162578
Pune,2556,1,1,1,2,1,0,0,25504407
Mumbai,6993,5,4,1,24,1,0,0,129027734
Mumbai,2631,4,4,0,25,1,1,1,51092767
Pune,1032,3,2,1,0,0,1,1,13595544
Pune,5584,2,1,1,13,0,1,0,54007220
Bangalore,2542,5,3,1,22,1,1,1,27233910
Mumbai,857,6,3,0,19,1,1,1,20117479
Delhi,877,3,1,1,6,0,0,1,14002224
Delhi,2719,5,4,1,24,0,0,1,39063475
Chennai,5644,6,2,0,8,1,1,1,46983179
Pune,4988,4,3,0,0,0,1,1,51422319
Bangalore,5722,5,2,0,9,0,1,1,55009578
Delhi,5297,5,3,1,12,0,1,0,72991259
Hyderabad,3807,5,3,1,11,0,0,1,35338820
Bangalore,6029,1,1,1,3,0,1,1,56393739
Bangalore,3096,3,3,0,6,0,1,0,30311153
Delhi,1283,6,2,0,9,0,1,0,20150022
Hyderabad,6424,4,2,0,21,1,1,0,55789536
Chennai,2879,2,1,1,24,0,1,1,23358733
Delhi,4103,4,3,1,28,1,0,0,56307765
Hyderabad,1482,4,2,1,6,1,0,0,15887838
Bangalore,4442,1,4,0,14,1,0,0,41792744
Hyderabad,3090,1,1,0,18,1,1,0,26329436
Bangalore,1542,5,4,1,6,1,1,1,19593735
Delhi,5767,4,2,1,25,1,0,1,77718488
Pune,3038,3,4,1,13,0,0,1,32499963
Delhi,6926,1,1,0,20,0,1,0,89765817
Mumbai,1361,6,4,1,13,1,1,1,30890164
Mumbai,2376,1,2,0,17,1,0,1,43930097
Mumbai,2335,3,4,1,9,0,0,1,45345432
Delhi,6294,1,4,1,2,0,0,1,83854848
Chennai,4708,3,4,1,5,1,0,1,39920030
Delhi,4026,2,3,1,28,1,1,1,54443342
Pune,2185,3,2,1,21,1,0,1,23204567
Hyderabad,3901,2,4,1,22,0,0,0,33570290
Delhi,2122,6,2,1,21,0,1,0,30987873
Delhi,6018,5,4,1,8,0,0,1,83049713
Bangalore,5457,5,1,1,13,1,1,1,53047358
Bangalore,3157,1,1,1,20,0,0,0,28321297
Bangalore,2432,3,1,0,20,1,0,1,23584397
Delhi,1007,1,4,0,23,1,1,1,15516516
Chennai,6263,3,2,1,7,0,0,1,49827053
Hyderabad,5061,1,1,1,0,0,1,0,42441678
Hyderabad,3978,5,3,0,2,0,1,0,36653573
Pune,3156,6,1,0,28,1,0,0,32135687
Chennai,1621,5,1,0,21,0,1,1,14254553
Chennai,789,1,3,1,5,1,1,0,8050387
Hyderabad,6358,3,1,1,0,0,1,1,54459415
Mumbai,3329,4,4,1,17,1,0,0,63375687
Bangalore,2709,6,4,1,9,0,1,0,29387250
Bangalore,6462,3,1,0,22,1,0,0,60155641
Hyderabad,5312,1,2,0,16,0,1,0,44707039
Chennai,1900,3,2,0,25,1,1,0,16605333
Pune,1066,2,1,0,20,0,1,1,10869024
Mumbai,1973,3,3,1,0,0,1,1,39859222
Hyderabad,5589,5,4,0,21,0,1,1,48932895
Bangalore,5736,5,4,0,22,0,1,1,55444094
Delhi,2487,2,4,1,7,1,0,1,36445846
Chennai,4287,6,1,1,28,0,0,0,34024299
Delhi,4365,3,4,1,11,1,0,0,59872732
Pune,3760,6,1,0,18,0,1,1,39165511
Hyderabad,4047,4,1,0,13,0,0,1,35566442
Bangalore,6589,3,2,1,29,0,1,1,61228731
Mumbai,3751,5,3,1,18,0,0,1,71303340
Delhi,6405,5,3,1,26,1,1,0,86562724
Mumbai,5800,6,3,1,16,1,0,0,108662024
Pune,5554,1,4,0,27,0,0,1,53800636
Bangalore,2216,5,2,1,15,1,0,1,24010421
Delhi,1512,1,2,0,18,1,0,0,20169555
Pune,6414,5,1,1,4,0,1,0,63676388
Mumbai,1810,5,2,1,21,0,1,1,35764931
Mumbai,5070,4,1,0,18,1,1,0,94404050
Delhi,1117,1,2,1,3,1,0,1,17444631
Bangalore,5236,1,1,1,4,0,1,0,47778146
Mumbai,6905,5,4,1,4,0,1,1,128487936
Hyderabad,4757,1,2,0,24,0,0,0,38925427
Pune,6599,5,3,0,23,0,0,1,65898734
Delhi,2482,5,1,1,0,0,0,0,35121557
Chennai,2728,6,2,1,17,0,0,1,24390366
Chennai,5320,3,2,0,27,0,1,0,41378350
Bangalore,968,1,1,0,14,0,0,0,8552490
Hyderabad,6405,2,2,0,20,0,1,1,54090194
Mumbai,4616,6,3,1,27,0,0,1,86761832
Chennai,4855,1,1,1,18,1,0,1,38168959
Bangalore,1639,1,1,1,22,1,0,0,15015796
Pune,1936,4,1,1,13,1,0,0,20814696
Hyderabad,1036,2,1,0,26,0,1,1,8876645
Hyderabad,1451,2,1,0,5,1,0,1,14744270
Bangalore,3313,4,3,0,17,0,0,1,32742604
Bangalore,3506,4,1,1,7,0,1,0,34452470
Mumbai,4494,1,3,0,4,0,0,1,83352162
Bangalore,6575,3,3,1,21,1,1,1,62330853
Mumbai,2340,4,3,0,7,0,1,0,45253857
Mumbai,6452,2,1,1,28,0,1,1,116597455
Delhi,1350,2,3,1,5,1,0,0,20164249
Hyderabad,2471,1,1,0,9,0,1,0,21563910
Pune,5876,3,3,0,2,1,0,0,58665730
Hyderabad,1691,5,1,0,12,1,1,1,18199622
Hyderabad,4420,4,2,0,6,0,1,0,39197005
Delhi,5128,4,2,0,29,1,0,0,68805631
Mumbai,2562,1,3,0,3,1,1,1,49458408
Mumbai,6693,6,4,1,12,0,0,0,123850606
Bangalore,3546,6,4,0,5,0,1,0,36235677
Delhi,4899,3,2,1,15,0,0,1,65381670
Bangalore,4058,2,3,1,21,0,0,0,38016806
Delhi,5011,2,3,1,26,1,1,1,68395788
Bangalore,804,5,3,0,20,0,1,0,10473480
Chennai,6839,2,4,0,28,1,0,0,53445251
Hyderabad,5408,6,2,0,0,0,1,1,49413803
Hyderabad,3347,6,3,0,29,1,0,0,30911789
Pune,2935,4,2,0,23,0,1,1,30706842
Mumbai,3304,5,2,0,12,1,0,1,63705318
Pune,2484,3,1,1,29,0,0,0,24278859
Chennai,4436,5,4,1,25,1,1,1,37907743
Pune,1212,3,2,1,1,0,0,0,14269567
Hyderabad,3395,6,1,1,19,1,0,0,31126539
Mumbai,2181,2,4,1,28,0,1,1,40929297
Chennai,1833,1,3,0,27,0,1,0,14666892
Hyderabad,3698,5,3,0,18,0,0,0,33080304
Bangalore,674,5,1,1,5,0,1,0,8982022
Delhi,3705,4,3,1,10,0,0,0,51080972
Chennai,5685,4,1,1,16,1,0,0,45742626
Mumbai,1916,6,1,0,8,1,1,0,38559035
Pune,2487,3,3,0,4,1,1,0,26561164
Pune,6922,1,4,0,4,0,1,1,67980527
Chennai,5353,4,1,0,15,0,0,0,41534444
Mumbai,2272,4,4,0,3,1,1,1,45918045
Chennai,4766,2,4,0,19,0,0,1,37981868
Mumbai,1574,2,1,0,28,1,1,1,30681958
Pune,5947,6,4,1,12,0,0,0,60261486
Hyderabad,5260,6,1,1,16,1,0,1,47442471
Bangalore,1091,4,3,0,8,1,1,0,14074367
Hyderabad,3478,3,3,1,24,1,0,1,31019555
Bangalore,5764,1,3,0,12,0,0,1,52671117
Pune,6917,4,3,1,15,1,0,0,69764198
Hyderabad,4482,3,3,0,19,1,1,1,40151558
Hyderabad,2910,3,4,0,9,0,0,1,26467419
Chennai,5944,4,4,1,9,0,1,0,47826362
Delhi,1347,3,4,0,19,0,0,0,18978208
Pune,6941,5,2,1,27,1,0,0,68692591
Mumbai,993,3,2,0,15,0,1,0,20178222
Pune,1045,4,1,1,22,0,0,1,12085749
Mumbai,6947,3,2,0,19,0,0,0,126551559
Mumbai,6086,4,3,1,0,0,0,0,113297128
Bangalore,5499,2,3,0,10,0,1,1,51258685
Mumbai,2786,4,3,1,12,1,1,1,54048512
Mumbai,3197,3,1,1,24,1,1,1,59593813
Chennai,4337,4,1,1,17,0,0,0,34641794
Hyderabad,2040,1,1,1,4,0,1,0,18271920
Pune,1383,4,1,0,3,0,0,1,15970868
Pune,4456,4,4,1,23,1,0,1,45609190
Mumbai,3594,1,1,0,5,1,0,0,65509133
Delhi,2865,1,1,0,14,1,1,0,39048829
Pune,5500,1,2,0,22,0,1,0,53177932
Mumbai,3847,6,4,0,1,1,1,1,75204102
Bangalore,3571,5,3,0,3,1,0,1,37125715
Bangalore,4175,6,2,0,13,1,1,1,42669261
Bangalore,5215,4,1,0,3,0,1,0,49331905
Mumbai,1452,6,3,0,27,1,0,0,29694961
Chennai,3800,6,3,1,28,1,1,1,33553732
Delhi,4235,1,3,1,17,1,1,1,57151838
Mumbai,3679,1,2,0,25,0,1,0,66094436
Chennai,3463,2,4,1,19,1,1,1,29062870
Chennai,4527,6,4,1,15,0,1,0,37507299
Pune,3747,5,3,0,8,0,1,0,39662305
Mumbai,4915,4,1,1,7,1,0,0,91330648
Mumbai,3857,3,4,1,10,0,0,0,72081273
Chennai,5471,5,4,1,13,1,0,1,45883796
Chennai,6972,5,1,0,16,1,1,0,55646399
Chennai,6496,2,2,0,12,0,1,1,51071350
Pune,5348,4,2,1,7,1,0,1,55450889
Mumbai,3204,4,1,0,13,1,0,0,60585103
Chennai,5975,1,2,0,10,1,1,1,46766487
Bangalore,1537,1,3,1,8,0,1,1,15529283
Mumbai,570,5,4,1,7,0,1,1,15102528
Pune,3374,2,2,1,13,0,1,1,34627500
Bangalore,6431,4,3,1,14,1,1,1,62394082
Hyderabad,6142,2,3,0,25,1,1,0,52680407
Mumbai,605,3,3,0,0,0,0,1,13374220
Hyderabad,1269,4,3,0,23,0,0,0,12200245
Chennai,2509,1,3,0,11,1,1,1,21722474
Pune,3440,5,1,0,4,0,0,0,35359653
Chennai,6839,2,4,0,24,1,0,1,53947952
Pune,2692,1,4,0,13,0,1,1,27016959
Delhi,5969,5,1,0,24,1,0,1,79980713
Chennai,3995,1,1,0,21,1,1,0,30353116
Hyderabad,6305,4,3,1,15,1,1,0,55029443
Pune,4811,2,2,0,18,0,0,1,47315570
Chennai,5712,3,4,0,27,1,0,0,45405744
Mumbai,4855,6,2,0,15,0,0,0,89714235
Pune,1433,1,4,1,6,1,1,1,17648221
Pune,1074,6,3,1,2,1,1,0,15105647
Chennai,6160,2,2,0,22,1,1,1,48936092
Delhi,6406,4,4,0,7,0,1,0,86153077
Chennai,4430,1,4,1,20,1,0,0,35647638
Hyderabad,4880,4,3,0,20,0,0,0,42283298
Hyderabad,4587,3,2,1,13,1,0,0,40044629
Pune,3031,3,3,0,19,1,1,1,31548686
Pune,6550,5,2,1,2,0,1,0,66578208
Chennai,2919,5,2,1,27,0,0,0,24673365
Hyderabad,569,5,4,0,23,1,1,1,9384337
Hyderabad,4974,4,1,1,10,0,1,1,43624004
Delhi,1802,5,2,1,21,1,0,1,26566309
Mumbai,4314,2,2,1,13,0,0,1,78891999
Delhi,2849,6,3,0,21,1,1,0,40725304
Bangalore,754,6,2,0,1,0,1,0,10186460
Delhi,2207,4,2,1,3,0,0,0,31149699
Chennai,5287,4,2,1,20,0,1,1,41929693
Mumbai,5883,5,2,0,26,0,0,1,108092286
Chennai,1333,6,2,0,25,1,0,0,12974064
Bangalore,3264,6,1,0,4,0,0,1,32493548
Mumbai,2971,5,4,1,18,0,1,1,57429692
Pune,6856,4,2,0,9,0,0,0,67795639
Hyderabad,4242,3,3,0,20,1,0,0,37628185
Delhi,2535,3,3,0,20,1,0,1,36141807
Chennai,2467,5,2,0,1,0,0,1,21976945
Bangalore,599,3,2,1,20,1,1,0,8089661
Hyderabad,2352,2,2,1,2,1,0,0,21601981
Delhi,3683,2,1,0,14,0,0,1,48874389
Hyderabad,2855,2,4,1,18,1,0,0,26452817
Delhi,6167,4,3,0,20,0,1,0,82602312
Pune,611,4,1,1,24,0,1,1,8108802
Mumbai,3658,4,1,0,29,1,0,1,68282223
Hyderabad,682,4,2,0,1,1,0,1,9335667
Hyderabad,4352,4,4,1,24,0,0,0,37763861
Hyderabad,664,5,2,0,2,0,0,1,9336816
Mumbai,2637,3,3,0,28,0,1,1,48945752
Bangalore,2523,5,4,1,11,1,0,1,27687231
Delhi,954,3,2,0,22,1,1,1,14765337
Pune,2785,5,3,1,27,1,0,1,30224279
Hyderabad,6618,2,1,0,13,1,1,0,55721521
Mumbai,5322,1,3,0,16,0,1,1,97762465
Bangalore,6701,4,3,1,15,1,1,1,64109482
Delhi,1041,1,3,1,16,1,1,0,15898482
Mumbai,6533,1,4,0,23,1,1,1,120125082
Pune,5617,2,1,0,8,0,1,0,54281555
Pune,3165,1,4,1,2,1,0,0,33341529
Delhi,2949,1,1,1,21,0,1,1,39100697
Hyderabad,5437,2,2,0,13,1,1,1,47227730
Pune,6298,3,2,0,2,0,0,0,62036357
Bangalore,4433,5,3,0,5,0,1,1,44194670
Mumbai,6285,6,3,1,22,0,0,1,116595635
Bangalore,3386,1,4,0,20,0,1,1,32198953
Hyderabad,5114,4,1,1,18,1,1,1,45557025
Bangalore,4792,2,1,0,23,1,1,1,44399694
Bangalore,4404,1,1,1,12,1,0,0,40520990
Chennai,6689,6,3,0,4,0,1,0,54317419
Bangalore,6016,3,3,1,0,0,1,0,57447471
Delhi,2188,3,1,1,11,0,0,0,30193483
Mumbai,5595,6,3,0,14,0,1,0,103835663
Chennai,6717,4,1,1,24,1,1,0,53098541
Mumbai,2137,1,4,1,18,1,1,1,42048850
Mumbai,6978,4,2,1,1,0,0,1,129675384
Hyderabad,6466,3,1,0,2,1,1,0,56367400
Hyderabad,5228,3,3,0,6,0,1,0,45257823
Chennai,5170,5,4,0,27,1,1,1,43216441
Pune,6939,3,3,0,10,1,1,1,69721947
Hyderabad,4582,2,3,1,27,0,0,1,38611119
Hyderabad,5703,5,3,1,9,1,1,0,50932794
Hyderabad,5634,4,1,0,7,0,1,0,48201590
Mumbai,2390,3,4,1,1,1,0,1,48117365
Chennai,3705,6,1,1,13,0,1,0,31764490
Mumbai,977,2,2,0,12,0,0,0,18243189
Delhi,2866,5,1,0,6,0,0,1,40641141
Mumbai,3026,2,2,1,26,1,0,1,56782396
Delhi,866,5,4,0,20,1,0,1,16079155
Bangalore,2336,5,4,1,8,0,1,0,24734971
Bangalore,2215,5,1,1,6,0,1,1,23311295
Delhi,6213,6,1,0,0,1,1,0,85772679
Delhi,512,4,3,0,0,0,1,1,11035453
Mumbai,1035,5,2,1,5,0,0,1,22859882
Delhi,3739,5,3,0,24,1,1,1,52453712
Chennai,2817,2,3,1,0,0,0,1,24261118
Bangalore,4542,5,4,1,15,0,1,0,44505593
Bangalore,875,4,1,0,2,0,1,1,10581232
Pune,2224,6,4,0,12,1,0,1,25939368
Delhi,756,6,1,0,20,1,1,1,14455604
Hyderabad,2764,2,4,0,3,0,1,0,24749104
Hyderabad,949,5,4,1,16,0,0,1,11905133
Delhi,1393,2,4,0,9,1,1,0,21850140
Chennai,3712,6,2,0,3,0,1,1,31714648
Hyderabad,1684,4,4,0,19,0,1,0,16855869
Pune,6675,2,2,1,26,0,0,0,64125491
Delhi,6443,4,4,0,11,1,1,0,87340754
Chennai,3723,3,1,0,25,1,0,0,29202101
Chennai,5879,5,2,0,12,1,0,0,47128851
Mumbai,1808,4,1,0,3,0,1,0,35105864
Chennai,5205,5,1,0,15,0,1,1,41452267
Hyderabad,1416,4,1,1,18,1,0,0,14198567
Hyderabad,6221,1,2,1,6,0,1,0,52675952
Delhi,647,1,3,1,0,1,1,1,11899171
Delhi,5251,1,2,0,15,0,0,0,68270811
Chennai,2614,4,3,0,1,1,1,0,23837435
Pune,4516,6,2,1,0,1,1,1,49144283
Bangalore,4440,6,4,0,13,1,0,1,44620089
Mumbai,4571,5,3,1,19,0,0,1,85154698
Bangalore,6412,1,4,0,4,0,1,1,59729996
Chennai,5898,5,3,1,26,1,1,0,48155279
Chennai,3295,4,2,1,14,0,0,0,26738321
Bangalore,942,5,2,0,9,1,1,0,12620017
Mumbai,3444,5,3,0,20,1,0,1,66493907
Bangalore,4436,1,4,0,1,1,1,1,43702225
Delhi,898,6,1,0,10,1,1,1,15639674
Hyderabad,1651,2,3,0,15,0,0,1,15855954
Pune,4292,3,3,1,18,1,1,0,43920817
Delhi,3495,4,4,0,3,0,0,1,49632928
Hyderabad,6829,4,1,1,9,1,1,1,60091133
Pune,2716,4,3,0,21,1,1,0,29549782
Pune,2207,3,1,1,21,1,0,1,23218705
Pune,3831,2,1,1,11,1,0,1,38466712
Chennai,2487,6,2,1,1,1,0,0,23480445
Pune,6266,5,4,0,1,1,0,1,64520984
Mumbai,6177,6,3,1,8,1,1,1,116505740
Bangalore,5102,4,3,0,11,0,0,0,48303027
Mumbai,3068,5,1,1,1,0,0,1,59204975
Bangalore,660,1,3,0,17,0,0,1,6665563
Delhi,4935,6,1,1,15,0,0,0,66693263
Delhi,4404,1,3,0,18,0,1,0,58820884
Bangalore,4073,1,4,0,14,1,0,1,39479766
Mumbai,3677,6,3,1,24,1,0,0,69655296
Bangalore,2325,4,1,1,29,0,1,0,22429964
Pune,6094,3,1,0,15,1,1,1,61369343
Chennai,4424,4,3,1,5,1,0,1,37677385
Delhi,2123,1,3,0,26,1,1,1,29359121
Chennai,6082,1,1,0,14,0,1,1,47072505
Pune,6102,4,2,1,11,0,0,0,59773612
Pune,1676,3,2,0,21,0,0,0,17549085
Delhi,5418,3,3,1,11,1,0,1,73711139
Delhi,4220,5,4,0,9,0,0,0,58495266
Pune,5380,2,3,0,20,1,0,1,52964961
Hyderabad,3720,1,4,0,14,1,1,1,33327844
Chennai,3759,3,3,0,22,1,0,0,31211085
Chennai,630,6,1,1,26,1,1,1,8894817
Hyderabad,6071,1,3,0,3,1,1,1,52512792
Mumbai,4062,2,4,1,9,0,1,0,75371707
Chennai,1999,6,4,0,25,0,0,1,17957866
Bangalore,3288,1,3,0,18,0,1,1,31647112
Pune,5376,3,3,1,22,1,0,0,53395469
Pune,4208,5,2,0,13,0,0,1,43558561
Hyderabad,2207,4,3,0,9,0,0,1,20556278
Chennai,2269,6,3,1,16,1,1,1,22650636
Mumbai,1818,4,1,0,21,0,1,1,35250872
Chennai,6534,3,4,0,28,1,1,1,52855492
Pune,6054,3,2,0,26,1,0,1,60360420
Delhi,3879,6,1,1,26,1,1,0,54521897
Bangalore,3273,2,3,1,10,1,1,1,32317525
Hyderabad,3490,6,4,1,17,0,0,1,32989788
Delhi,3544,1,3,1,1,0,0,1,47909047
Mumbai,875,2,3,1,10,1,0,0,18504358
Delhi,6847,4,3,1,7,0,1,0,92740994
Delhi,3536,1,3,1,18,0,0,1,47490128
Mumbai,1160,2,4,1,24,1,1,1,24704522
Delhi,6718,4,1,0,15,1,0,1,89740826
Hyderabad,1903,1,3,1,3,1,1,0,18162062
Pune,1240,5,3,0,13,0,1,0,14527663
Chennai,803,6,2,0,21,0,1,0,8350290
Delhi,1585,6,2,0,16,1,1,0,24260915
Hyderabad,5381,6,4,0,10,1,0,1,48990628
Chennai,3679,5,3,0,25,1,1,1,31963505
Chennai,1710,2,3,1,25,0,1,1,15098996
Delhi,3534,3,3,1,2,1,0,0,49536711
Hyderabad,728,1,4,0,3,0,0,0,8389745
Pune,3619,2,4,1,20,1,0,0,36295671
Delhi,2354,3,3,1,12,0,1,1,34210250
Mumbai,767,6,3,1,16,0,1,0,18313554
Chennai,3274,6,4,1,29,1,0,1,29252659
Delhi,3349,6,3,1,19,0,0,0,46561485
Chennai,4849,3,1,0,20,0,0,0,37557409
Hyderabad,5465,1,1,0,19,0,1,1,45184535
Bangalore,2634,1,4,0,9,1,1,0,26834144
Delhi,5800,3,1,0,25,0,0,1,75924117
Pune,5644,4,2,0,22,0,1,0,55451808
Delhi,3959,6,3,1,23,0,1,0,54569712
Chennai,2769,2,2,1,11,1,0,1,23236351
Hyderabad,1489,1,2,0,7,1,1,0,13804812
Mumbai,4992,3,2,0,2,1,1,0,93666619
Pune,1437,4,1,1,28,0,0,1,15465643
Hyderabad,939,5,3,1,20,1,0,0,11559991
Delhi,6523,3,3,0,9,1,0,1,88112845
Mumbai,2858,4,4,0,23,1,0,1,54899113
Hyderabad,2507,5,2,1,6,1,0,1,25745937
Bangalore,3845,4,1,1,29,0,1,0,36290637
Pune,4630,1,2,0,24,1,1,1,46187885
Chennai,6860,3,2,1,28,1,1,0,53142415
Hyderabad,5316,5,3,1,9,1,0,1,48210317
Hyderabad,4243,4,4,0,6,1,0,1,38843199
Bangalore,1018,5,1,1,17,0,1,0,11088726
Delhi,768,2,3,0,19,0,1,1,12424872
Pune,5233,3,2,1,27,1,0,1,52624052
Pune,5944,1,3,0,13,0,0,1,57184024
Chennai,5975,5,2,1,11,0,1,0,47726292
Hyderabad,4685,6,1,1,7,1,1,1,43284915
Mumbai,5661,4,3,0,24,0,1,0,104139402
Hyderabad,1888,6,3,0,6,1,0,0,20689205
Chennai,2194,5,3,1,4,0,1,0,19780342
Hyderabad,3773,6,3,0,0,1,1,0,36766743
Bangalore,1889,4,3,0,14,0,0,0,18680399
Hyderabad,4365,5,1,1,8,0,1,1,39761922
Hyderabad,3529,1,4,1,11,1,0,1,31551249
Mumbai,2835,1,1,1,21,0,1,1,52221708
Bangalore,4174,3,3,0,17,1,0,0,39894999
Bangalore,5076,1,2,1,10,0,0,1,46985799
Hyderabad,1000,5,2,1,9,1,0,1,12513577
Pune,2161,5,3,0,9,0,0,1,23637686
Mumbai,2599,1,4,0,17,0,0,0,47135081
Hyderabad,602,2,3,0,25,0,1,1,7080108
Hyderabad,6043,5,1,1,0,0,0,1,53070635
Chennai,3246,3,4,0,27,0,1,0,26342398
Chennai,3776,2,4,1,19,1,0,1,32118929
Pune,3585,1,1,1,25,1,1,1,35530770
Mumbai,6559,4,4,1,10,1,1,0,122134607
Delhi,6235,5,3,1,28,1,1,0,84619383
Chennai,4037,4,3,0,1,0,0,0,32793921
Delhi,1827,6,2,0,25,1,1,0,27788022
Bangalore,2974,3,1,0,10,1,1,1,30407577
Chennai,2179,2,4,0,24,0,0,0,17645152
Chennai,6753,4,4,1,1,1,1,1,56532220
Mumbai,4246,3,4,0,26,0,1,0,78514792
Pune,6184,4,3,1,8,1,0,0,62480934
Delhi,3062,4,1,0,0,0,0,0,42341983
Chennai,4663,3,3,0,29,0,0,1,36240927
Chennai,3817,5,4,1,22,0,0,1,32324950
Mumbai,2936,4,3,1,5,1,1,1,58047128
Mumbai,6269,3,4,1,21,0,1,1,115227278
Pune,807,4,4,0,1,1,0,0,11519925
Delhi,4496,5,3,1,14,0,1,0,61635887
Bangalore,5971,3,4,0,0,0,1,0,56293858
Pune,6418,4,3,1,25,0,0,1,64204409
Bangalore,1589,1,2,0,23,0,1,1,15782176
Hyderabad,5055,5,3,1,23,0,1,0,44892676
Chennai,2894,4,2,1,17,0,0,0,23901438
Delhi,6968,2,2,1,3,1,1,1,94308472
Pune,4504,3,3,1,28,0,0,1,44767619
Chennai,1166,4,1,0,12,0,1,0,11431008
Delhi,6218,5,1,0,3,1,1,0,84565563
Delhi,5652,5,3,0,14,1,0,0,76870943
Delhi,4663,2,3,0,1,0,1,1,63988255
Chennai,2734,2,4,1,26,0,0,1,21836646
Pune,6835,6,4,1,8,0,0,0,69462994
Mumbai,1736,6,3,0,11,0,0,0,35181348
Chennai,2123,4,1,0,13,1,1,0,18404838
Delhi,1874,1,4,0,19,1,1,1,27160711
Pune,3811,5,4,0,3,1,0,1,41247830
Hyderabad,6859,1,1,0,14,1,0,0,56781823
Bangalore,676,1,3,1,3,1,0,0,7953362
Delhi,6184,4,1,1,4,0,1,0,82672873
Hyderabad,1853,3,2,0,9,1,0,1,17802413
Mumbai,3428,3,4,0,11,0,1,1,64748859
Delhi,1125,3,4,1,11,1,0,1,19051357
Hyderabad,3154,2,4,0,7,1,1,1,29287844
Delhi,4108,5,1,0,3,0,1,0,56692831
Chennai,4215,2,1,1,2,0,1,0,32923807
Pune,4774,5,3,1,26,0,1,1,49345423
Hyderabad,894,6,4,1,0,0,1,1,12854842
Pune,1668,5,2,0,17,0,1,1,19736670
Chennai,5471,5,3,0,19,0,0,0,43589606
Chennai,5557,4,1,1,24,1,0,1,44005522
Pune,697,3,2,0,13,1,0,0,8747386
Hyderabad,1468,2,3,0,16,1,1,0,14118888
Pune,4408,6,1,0,5,1,1,0,46734524
Pune,3655,2,2,0,5,1,1,1,37491605
Bangalore,5264,4,3,0,9,1,0,1,51958588
Hyderabad,3004,5,2,1,18,1,1,1,28913561
Bangalore,1776,6,1,0,9,1,0,1,19745049
Delhi,6506,3,3,1,24,0,0,0,86253696
Pune,4667,1,1,1,29,1,0,0,45394952
Delhi,4818,1,4,0,25,1,1,1,64817386
Hyderabad,6919,4,4,1,2,0,0,0,59757422
Pune,1769,3,2,1,0,0,0,0,19114185
Delhi,1864,1,4,0,17,1,1,1,26644821
Mumbai,1423,1,1,1,14,0,0,1,25828191
Chennai,970,6,2,0,19,0,0,0,9763237
Pune,3516,6,3,0,3,0,0,1,37711365
Chennai,2554,2,1,1,17,0,1,0,19888497
Bangalore,4783,3,3,0,9,1,1,1,46214004
Delhi,2551,1,3,1,21,0,1,0,34860921
Bangalore,6264,6,3,1,21,1,1,1,60811723
Pune,3454,6,3,0,18,0,0,0,35722467
Chennai,1648,6,1,0,16,0,1,1,15346316
Chennai,3586,2,4,0,9,0,1,1,29165539
Delhi,1459,3,1,0,24,0,0,1,20810368
Pune,1129,5,4,0,3,0,0,0,14952990
Mumbai,1274,6,3,0,24,0,1,1,26796560
Mumbai,859,3,4,0,4,0,0,1,18398314
Delhi,1017,4,3,0,6,0,0,0,15582992
Pune,1843,2,2,0,18,0,1,1,18806793
Delhi,2469,5,3,0,18,1,1,0,36573241
Pune,5516,6,4,1,7,1,0,0,57131162
Bangalore,3727,6,2,1,0,1,0,0,38437445
Delhi,3399,2,2,0,23,0,1,0,45349032
Pune,1434,2,3,0,7,0,1,0,15797385
Mumbai,2486,1,1,0,18,0,1,0,44710796
Pune,5496,6,4,0,16,1,0,1,56892146
Pune,6324,3,2,0,8,0,0,0,62139783
Delhi,5965,2,1,1,19,1,0,1,79536120
Bangalore,5814,2,3,0,22,1,1,0,54845233
Bangalore,6811,4,3,0,15,0,1,1,63903719
Bangalore,876,4,3,1,8,1,1,0,11588904
Bangalore,4060,4,3,0,18,0,1,0,38376196
Hyderabad,2274,2,4,0,15,1,1,1,22593055
Delhi,2005,5,2,1,20,0,0,1,28840475
Chennai,5863,3,4,0,25,0,0,0,45922423
